timestamp,cluster_id,namespace,pod_name,cpu_requested,cpu_actual_peak,memory_requested,memory_actual_peak
2024-02-25,cluster-prod-2,monitoring,monitor-pod-2,2.0,0.655,2.0,0.562
2024-02-26,cluster-prod-2,payment-service,pay-pod-1,4.0,2.187,2.0,0.636
2024-02-26,cluster-prod-2,payment-service,pay-pod-2,1.0,0.156,4.0,1.765
2024-02-26,cluster-dev-1,payment-service,pay-pod-3,1.0,0.357,0.5,0.103
2024-02-26,cluster-prod-2,user-auth,auth-pod-1,0.5,0.174,0.5,0.261
2024-02-26,cluster-prod-1,user-auth,auth-pod-2,4.0,2.169,4.0,1.338
2024-02-26,cluster-prod-1,product-catalog,catalog-pod-1,2.0,0.799,1.0,0.474
2024-02-26,cluster-dev-1,product-catalog,catalog-pod-2,2.0,0.977,8.0,5.549
2024-02-26,cluster-prod-1,product-catalog,catalog-pod-3,1.5,1.075,8.0,3.521
2024-02-26,cluster-prod-2,order-management,order-pod-1,0.5,0.158,2.0,0.93
2024-02-26,cluster-dev-1,order-management,order-pod-2,1.5,0.989,8.0,6.317
2024-02-26,cluster-dev-1,inventory,inv-pod-1,4.0,2.724,1.0,0.395
2024-02-26,cluster-prod-1,inventory,inv-pod-2,4.0,1.749,0.5,0.398
2024-02-26,cluster-dev-1,inventory,inv-pod-3,2.0,0.891,2.0,1.203
2024-02-26,cluster-prod-1,notification-service,notif-pod-1,1.5,0.614,0.5,0.283
2024-02-26,cluster-prod-2,notification-service,notif-pod-2,4.0,1.672,8.0,2.146
2024-02-26,cluster-prod-1,analytics,analytics-pod-1,0.5,0.206,4.0,1.558
2024-02-26,cluster-dev-1,analytics,analytics-pod-2,2.0,1.06,1.0,0.718
2024-02-26,cluster-prod-1,reporting,report-pod-1,0.5,0.103,4.0,2.646
2024-02-26,cluster-dev-1,reporting,report-pod-2,2.0,0.705,0.5,0.137
2024-02-26,cluster-prod-1,ml-pipeline,ml-pod-1,4.0,2.005,1.0,0.589
2024-02-26,cluster-prod-2,ml-pipeline,ml-pod-2,0.5,0.119,4.0,3.125
2024-02-26,cluster-dev-1,ml-pipeline,ml-pod-3,1.0,0.709,8.0,3.26
2024-02-26,cluster-prod-2,data-ingestion,ingest-pod-1,1.0,0.512,2.0,1.392
2024-02-26,cluster-dev-1,data-ingestion,ingest-pod-2,2.0,1.5,2.0,0.446
2024-02-26,cluster-prod-1,dev-testing,dev-pod-1,2.0,0.678,4.0,3.157
2024-02-26,cluster-prod-1,dev-testing,dev-pod-2,2.0,0.337,8.0,4.904
2024-02-26,cluster-dev-1,dev-testing,dev-pod-3,1.0,0.711,8.0,6.317
2024-02-26,cluster-dev-1,staging,stage-pod-1,4.0,0.988,2.0,0.443
2024-02-26,cluster-prod-2,staging,stage-pod-2,4.0,1.445,0.5,0.327
2024-02-26,cluster-dev-1,logging,log-pod-1,4.0,2.302,8.0,2.613
2024-02-26,cluster-prod-1,logging,log-pod-2,1.5,0.423,4.0,1.959
2024-02-26,cluster-prod-2,monitoring,monitor-pod-1,4.0,1.688,8.0,2.258
2024-02-26,cluster-prod-2,monitoring,monitor-pod-2,4.0,1.258,1.0,0.536
2024-02-27,cluster-prod-1,payment-service,pay-pod-1,1.0,0.526,2.0,0.946
2024-02-27,cluster-prod-1,payment-service,pay-pod-2,1.0,0.213,1.0,0.612
2024-02-27,cluster-prod-1,payment-service,pay-pod-3,0.5,0.352,0.5,0.221
2024-02-27,cluster-prod-2,user-auth,auth-pod-1,1.0,0.566,2.0,0.468
2024-02-27,cluster-prod-2,user-auth,auth-pod-2,2.0,1.312,4.0,1.331
2024-02-27,cluster-prod-2,product-catalog,catalog-pod-1,1.0,0.632,1.0,0.634
2024-02-27,cluster-prod-1,product-catalog,catalog-pod-2,1.0,0.3,4.0,2.214
2024-02-27,cluster-prod-1,product-catalog,catalog-pod-3,2.0,1.194,1.0,0.696
2024-02-27,cluster-prod-2,order-management,order-pod-1,4.0,1.859,2.0,0.824
2024-02-27,cluster-prod-1,order-management,order-pod-2,1.5,0.446,8.0,5.797
2024-02-27,cluster-dev-1,inventory,inv-pod-1,1.5,0.469,1.0,0.52
2024-02-27,cluster-dev-1,inventory,inv-pod-2,0.5,0.212,1.0,0.225
2024-02-27,cluster-dev-1,inventory,inv-pod-3,1.5,0.631,8.0,4.996
2024-02-27,cluster-dev-1,notification-service,notif-pod-1,0.5,0.336,2.0,0.927
2024-02-27,cluster-prod-1,notification-service,notif-pod-2,0.5,0.287,4.0,2.366
2024-02-27,cluster-prod-2,analytics,analytics-pod-1,1.5,0.528,4.0,2.343
2024-02-27,cluster-prod-2,analytics,analytics-pod-2,2.0,1.332,4.0,1.417
2024-02-27,cluster-dev-1,reporting,report-pod-1,1.5,1.069,0.5,0.103
2024-02-27,cluster-prod-2,reporting,report-pod-2,0.5,0.321,4.0,2.17
2024-02-27,cluster-dev-1,ml-pipeline,ml-pod-1,1.5,0.598,1.0,0.242
2024-02-27,cluster-prod-2,ml-pipeline,ml-pod-2,0.5,0.15,1.0,0.638
2024-02-27,cluster-prod-1,ml-pipeline,ml-pod-3,1.0,0.442,2.0,0.57
2024-02-27,cluster-prod-1,data-ingestion,ingest-pod-1,1.0,0.213,4.0,2.386
2024-02-27,cluster-prod-2,data-ingestion,ingest-pod-2,1.0,0.288,8.0,3.728
2024-02-27,cluster-dev-1,dev-testing,dev-pod-1,4.0,2.943,2.0,0.784
2024-02-27,cluster-prod-1,dev-testing,dev-pod-2,2.0,0.791,4.0,1.858
2024-02-27,cluster-prod-1,dev-testing,dev-pod-3,2.0,1.279,1.0,0.658
2024-02-27,cluster-prod-2,staging,stage-pod-1,1.5,0.946,1.0,0.319
2024-02-27,cluster-prod-2,staging,stage-pod-2,2.0,1.191,8.0,4.887
2024-02-27,cluster-dev-1,logging,log-pod-1,1.5,0.241,4.0,1.473
2024-02-27,cluster-dev-1,logging,log-pod-2,0.5,0.148,0.5,0.338
2024-02-27,cluster-dev-1,monitoring,monitor-pod-1,4.0,2.23,0.5,0.109
2024-02-27,cluster-dev-1,monitoring,monitor-pod-2,4.0,1.23,0.5,0.36
2024-02-28,cluster-prod-2,payment-service,pay-pod-1,1.0,0.617,1.0,0.537
2024-02-28,cluster-prod-1,payment-service,pay-pod-2,4.0,2.497,8.0,3.091
2024-02-28,cluster-prod-2,payment-service,pay-pod-3,0.5,0.282,2.0,0.745
2024-02-28,cluster-prod-2,user-auth,auth-pod-1,4.0,2.288,2.0,0.443
2024-02-28,cluster-dev-1,user-auth,auth-pod-2,0.5,0.288,2.0,1.505
2024-02-28,cluster-dev-1,product-catalog,catalog-pod-1,0.5,0.147,1.0,0.694
2024-02-28,cluster-prod-2,product-catalog,catalog-pod-2,1.5,0.388,1.0,0.722
2024-02-28,cluster-prod-2,product-catalog,catalog-pod-3,1.5,0.835,2.0,1.555
2024-02-28,cluster-prod-2,order-management,order-pod-1,0.5,0.201,0.5,0.381
2024-02-28,cluster-prod-2,order-management,order-pod-2,1.5,0.322,8.0,2.535
2024-02-28,cluster-prod-1,inventory,inv-pod-1,1.0,0.442,4.0,2.983
2024-02-28,cluster-dev-1,inventory,inv-pod-2,0.5,0.294,8.0,1.871
2024-02-28,cluster-prod-1,inventory,inv-pod-3,0.5,0.076,8.0,6.38
2024-02-28,cluster-dev-1,notification-service,notif-pod-1,0.5,0.356,1.0,0.398
2024-02-28,cluster-prod-2,notification-service,notif-pod-2,2.0,0.462,1.0,0.401
2024-02-28,cluster-dev-1,analytics,analytics-pod-1,1.0,0.377,8.0,2.99
2024-02-28,cluster-prod-2,analytics,analytics-pod-2,1.5,0.592,1.0,0.267
2024-02-28,cluster-dev-1,reporting,report-pod-1,4.0,2.45,0.5,0.138
2024-02-28,cluster-dev-1,reporting,report-pod-2,0.5,0.167,1.0,0.686
2024-02-28,cluster-prod-2,ml-pipeline,ml-pod-1,4.0,2.755,4.0,1.711
2024-02-28,cluster-prod-1,ml-pipeline,ml-pod-2,1.5,0.507,4.0,2.544
2024-02-28,cluster-dev-1,ml-pipeline,ml-pod-3,1.0,0.633,1.0,0.259
2024-02-28,cluster-dev-1,data-ingestion,ingest-pod-1,0.5,0.125,0.5,0.208
2024-02-28,cluster-prod-1,data-ingestion,ingest-pod-2,1.5,0.698,8.0,4.128
2024-02-28,cluster-prod-1,dev-testing,dev-pod-1,4.0,0.866,8.0,4.973
2024-02-28,cluster-prod-2,dev-testing,dev-pod-2,2.0,0.359,2.0,1.252
2024-02-28,cluster-prod-1,dev-testing,dev-pod-3,1.0,0.397,8.0,3.328
2024-02-28,cluster-prod-2,staging,stage-pod-1,4.0,0.697,2.0,1.357
2024-02-28,cluster-prod-2,staging,stage-pod-2,1.0,0.273,4.0,1.791
2024-02-28,cluster-prod-1,logging,log-pod-1,0.5,0.369,0.5,0.198
2024-02-28,cluster-prod-2,logging,log-pod-2,1.5,0.908,4.0,1.568
2024-02-28,cluster-prod-2,monitoring,monitor-pod-1,2.0,0.738,0.5,0.309
2024-02-28,cluster-prod-1,monitoring,monitor-pod-2,1.0,0.215,8.0,4.427
2024-02-29,cluster-prod-1,payment-service,pay-pod-1,2.0,1.191,2.0,0.44
2024-02-29,cluster-prod-1,payment-service,pay-pod-2,0.5,0.258,1.0,0.401
2024-02-29,cluster-prod-1,payment-service,pay-pod-3,1.5,0.521,1.0,0.678
2024-02-29,cluster-dev-1,user-auth,auth-pod-1,2.0,1.384,1.0,0.245
2024-02-29,cluster-prod-1,user-auth,auth-pod-2,4.0,2.927,1.0,0.671
2024-02-29,cluster-prod-1,product-catalog,catalog-pod-1,4.0,2.451,4.0,2.792
2024-02-29,cluster-prod-1,product-catalog,catalog-pod-2,1.0,0.275,8.0,5.384
2024-02-29,cluster-dev-1,product-catalog,catalog-pod-3,4.0,0.697,4.0,2.634
2024-02-29,cluster-prod-2,order-management,order-pod-1,1.5,0.907,2.0,1.01
2024-02-29,cluster-dev-1,order-management,order-pod-2,1.5,0.469,8.0,5.729
2024-02-29,cluster-dev-1,inventory,inv-pod-1,1.0,0.708,2.0,1.44
2024-02-29,cluster-prod-1,inventory,inv-pod-2,1.0,0.665,2.0,0.526
2024-02-29,cluster-prod-1,inventory,inv-pod-3,0.5,0.207,8.0,5.561
2024-02-29,cluster-prod-1,notification-service,notif-pod-1,2.0,1.384,8.0,5.455
2024-02-29,cluster-dev-1,notification-service,notif-pod-2,1.0,0.621,4.0,3.058
2024-02-29,cluster-prod-1,analytics,analytics-pod-1,0.5,0.214,0.5,0.273
2024-02-29,cluster-dev-1,analytics,analytics-pod-2,1.5,0.249,1.0,0.781
2024-02-29,cluster-prod-2,reporting,report-pod-1,2.0,1.346,1.0,0.588
2024-02-29,cluster-prod-2,reporting,report-pod-2,1.5,0.976,1.0,0.529
2024-02-29,cluster-dev-1,ml-pipeline,ml-pod-1,1.5,0.479,8.0,3.858
2024-02-29,cluster-prod-2,ml-pipeline,ml-pod-2,0.5,0.375,0.5,0.209
2024-02-29,cluster-prod-1,ml-pipeline,ml-pod-3,4.0,1.841,1.0,0.59
2024-02-29,cluster-dev-1,data-ingestion,ingest-pod-1,2.0,1.336,2.0,0.588
2024-02-29,cluster-prod-2,data-ingestion,ingest-pod-2,0.5,0.298,2.0,0.963
2024-02-29,cluster-dev-1,dev-testing,dev-pod-1,1.0,0.316,2.0,0.593
2024-02-29,cluster-prod-1,dev-testing,dev-pod-2,1.0,0.344,2.0,0.48
2024-02-29,cluster-prod-1,dev-testing,dev-pod-3,2.0,1.105,4.0,1.6
2024-02-29,cluster-dev-1,staging,stage-pod-1,2.0,0.408,8.0,2.03
2024-02-29,cluster-prod-2,staging,stage-pod-2,1.5,0.869,0.5,0.119
2024-02-29,cluster-prod-2,logging,log-pod-1,1.5,0.473,8.0,3.995
2024-02-29,cluster-dev-1,logging,log-pod-2,4.0,2.631,8.0,2.605
2024-02-29,cluster-prod-1,monitoring,monitor-pod-1,4.0,1.18,4.0,1.712
2024-02-29,cluster-prod-2,monitoring,monitor-pod-2,2.0,1.477,2.0,0.943
